"replist1" "replist2" "replist3" "replist4" "replist5" "replist6" "replist7" "replist8" "replist9" "replist10" "replist11" "replist12" "replist13" "replist14" "replist15" "replist16" "replist17" "replist18" "replist19" "replist20" "replist21" "replist22" "replist23" "replist24" "replist25" "replist26" "replist27" "replist28" "replist29" "replist30" "replist31" "replist32" "replist33" "replist34" "replist35" "replist36" "replist37" "replist38" "replist39" "replist40" "replist41" "replist42" "replist43" "replist44" "replist45" "replist46" "replist47" "replist48" "replist49" "replist50" "Label" "Yr"
"262" 0.263987 0.234872 0.234872 0.234872 0.234872 0.25222 0.234872 0.343271 0.288483 0.252573 0.258399 0.234872 0.234872 0.257391 0.234872 0.234872 0.234872 0.405049 0.234872 0.234872 0.25222 0.234872 0.234872 0.234872 0.257454 0.234872 0.234872 0.234872 0.234872 0.234872 0.41939 0.234872 0.258399 0.234872 0.257391 0.234872 0.234872 0.234872 0.257454 0.234872 0.234872 0.234872 0.257391 0.234872 0.257454 0.234872 0.234872 0.257454 0.234872 0.234872 "F_1999" 1999
"263" 0.244693 0.217681 0.217681 0.217681 0.217681 0.233726 0.217681 0.318038 0.266476 0.233838 0.239488 0.217681 0.217681 0.238059 0.217681 0.217681 0.217681 0.375292 0.217681 0.217681 0.233726 0.217681 0.217681 0.217681 0.238121 0.217681 0.217681 0.217681 0.217681 0.217681 0.388424 0.217681 0.239488 0.217681 0.238059 0.217681 0.217681 0.217681 0.238122 0.217681 0.217681 0.217681 0.238059 0.217681 0.238122 0.217681 0.217681 0.238122 0.217681 0.217681 "F_2000" 2000
"264" 0.314297 0.278662 0.278662 0.278662 0.278662 0.299805 0.278662 0.413957 0.345286 0.300199 0.307405 0.278662 0.278662 0.306051 0.278662 0.278662 0.278662 0.494872 0.278662 0.278662 0.299805 0.278662 0.278662 0.278662 0.306129 0.278662 0.278662 0.278662 0.278662 0.278662 0.513766 0.278662 0.307405 0.278662 0.306051 0.278662 0.278662 0.278662 0.306129 0.278662 0.278662 0.278662 0.306051 0.278662 0.306129 0.278662 0.278662 0.306129 0.278662 0.278662 "F_2001" 2001
"265" 0.198613 0.175618 0.175617 0.175617 0.175617 0.18925 0.175618 0.263336 0.217144 0.189425 0.194159 0.175618 0.175618 0.193119 0.175617 0.175618 0.175617 0.316664 0.175618 0.175618 0.18925 0.175617 0.175618 0.175618 0.193171 0.175618 0.175618 0.175617 0.175617 0.175618 0.329073 0.175617 0.194159 0.175618 0.193119 0.175617 0.175618 0.175617 0.193171 0.175618 0.175617 0.175617 0.193119 0.175617 0.193171 0.175617 0.175617 0.193171 0.175617 0.175618 "F_2002" 2002
"266" 0.23105 0.204583 0.204583 0.204583 0.204583 0.220259 0.204583 0.304961 0.251559 0.220355 0.225919 0.204583 0.204583 0.224474 0.204583 0.204583 0.204583 0.365632 0.204583 0.204583 0.220259 0.204583 0.204583 0.204583 0.224536 0.204583 0.204583 0.204583 0.204583 0.204583 0.379552 0.204583 0.225919 0.204583 0.224474 0.204583 0.204583 0.204583 0.224536 0.204583 0.204583 0.204583 0.224474 0.204583 0.224536 0.204583 0.204583 0.224536 0.204583 0.204583 "F_2003" 2003
"267" 0.27032 0.2393 0.2393 0.2393 0.2393 0.257668 0.2393 0.357005 0.295067 0.257804 0.264303 0.2393 0.2393 0.262657 0.2393 0.2393 0.2393 0.427681 0.2393 0.2393 0.257668 0.2393 0.2393 0.2393 0.262729 0.2393 0.2393 0.2393 0.2393 0.2393 0.443964 0.2393 0.264303 0.2393 0.262657 0.2393 0.2393 0.2393 0.262729 0.2393 0.2393 0.2393 0.262657 0.2393 0.262729 0.2393 0.2393 0.262729 0.2393 0.2393 "F_2004" 2004
"268" 0.32964 0.290976 0.290976 0.290976 0.290976 0.313857 0.290976 0.439122 0.361285 0.314126 0.322129 0.290976 0.290976 0.320314 0.290976 0.290976 0.290976 0.529587 0.290976 0.290976 0.313857 0.290976 0.290976 0.290976 0.320402 0.290976 0.290976 0.290976 0.290976 0.290976 0.550597 0.290976 0.322129 0.290976 0.320314 0.290976 0.290976 0.290976 0.320402 0.290976 0.290976 0.290976 0.320314 0.290976 0.320402 0.290976 0.290976 0.320402 0.290976 0.290976 "F_2005" 2005
"269" 0.270903 0.239854 0.239854 0.239854 0.239854 0.258266 0.239854 0.35789 0.295632 0.258491 0.264893 0.239854 0.239854 0.263462 0.239854 0.239854 0.239854 0.428689 0.239854 0.239854 0.258266 0.239854 0.239854 0.239854 0.263533 0.239854 0.239854 0.239854 0.239854 0.239854 0.445176 0.239854 0.264893 0.239854 0.263462 0.239854 0.239854 0.239854 0.263533 0.239854 0.239854 0.239854 0.263462 0.239854 0.263533 0.239854 0.239854 0.263533 0.239854 0.239854 "F_2006" 2006
"270" 0.228105 0.203184 0.203184 0.203184 0.203184 0.218006 0.203184 0.297168 0.248565 0.218287 0.223306 0.203184 0.203184 0.222387 0.203184 0.203184 0.203184 0.352111 0.203184 0.203184 0.218006 0.203184 0.203184 0.203184 0.222442 0.203184 0.203184 0.203184 0.203184 0.203184 0.365095 0.203184 0.223306 0.203184 0.222387 0.203184 0.203184 0.203184 0.222442 0.203184 0.203184 0.203184 0.222387 0.203184 0.222442 0.203184 0.203184 0.222442 0.203184 0.203184 "F_2007" 2007
"271" 0.169586 0.151549 0.151549 0.151549 0.151549 0.162316 0.151549 0.21969 0.184482 0.162649 0.166132 0.151549 0.151549 0.165761 0.151549 0.151549 0.151549 0.258935 0.151549 0.151549 0.162316 0.151549 0.151549 0.151549 0.165798 0.151549 0.151549 0.151549 0.151549 0.151549 0.268627 0.151549 0.166132 0.151549 0.165761 0.151549 0.151549 0.151549 0.165798 0.151549 0.151549 0.151549 0.165761 0.151549 0.165798 0.151549 0.151549 0.165798 0.151549 0.151549 "F_2008" 2008
"272" 0.222164 0.19821 0.19821 0.19821 0.19821 0.212532 0.19821 0.289348 0.242705 0.213066 0.217587 0.19821 0.19821 0.217301 0.19821 0.19821 0.19821 0.342478 0.19821 0.19821 0.212532 0.19821 0.19821 0.19821 0.21735 0.19821 0.19821 0.19821 0.19821 0.19821 0.356072 0.19821 0.217587 0.19821 0.217301 0.19821 0.19821 0.19821 0.21735 0.19821 0.19821 0.19821 0.217301 0.19821 0.21735 0.19821 0.19821 0.21735 0.19821 0.19821 "F_2009" 2009
"273" 0.227325 0.202575 0.202575 0.202575 0.202575 0.21743 0.202575 0.297901 0.248995 0.218203 0.222622 0.202575 0.202575 0.222824 0.202575 0.202575 0.202575 0.354804 0.202575 0.202575 0.21743 0.202575 0.202575 0.202575 0.222871 0.202575 0.202575 0.202575 0.202575 0.202575 0.370075 0.202575 0.222622 0.202575 0.222824 0.202575 0.202575 0.202575 0.222871 0.202575 0.202575 0.202575 0.222824 0.202575 0.222871 0.202575 0.202575 0.222871 0.202575 0.202575 "F_2010" 2010
"274" 0.305994 0.270324 0.270324 0.270324 0.270324 0.291676 0.270324 0.412649 0.337465 0.293093 0.299165 0.270324 0.270324 0.300157 0.270324 0.270324 0.270324 0.505304 0.270324 0.270324 0.291676 0.270324 0.270324 0.270324 0.300219 0.270324 0.270324 0.270324 0.270324 0.270324 0.530271 0.270324 0.299165 0.270324 0.300157 0.270324 0.270324 0.270324 0.300219 0.270324 0.270324 0.270324 0.300157 0.270324 0.300219 0.270324 0.270324 0.300219 0.270324 0.270324 "F_2011" 2011
"275" 0.367659 0.322326 0.322326 0.322326 0.322326 0.34919 0.322326 0.50288 0.403599 0.350089 0.358844 0.322326 0.322326 0.358072 0.322326 0.322326 0.322326 0.624342 0.322326 0.322326 0.34919 0.322326 0.322326 0.322326 0.358164 0.322326 0.322326 0.322326 0.322326 0.322326 0.65436 0.322326 0.358844 0.322326 0.358072 0.322326 0.322326 0.322326 0.358164 0.322326 0.322326 0.322326 0.358072 0.322326 0.358164 0.322326 0.322326 0.358164 0.322326 0.322326 "F_2012" 2012
"276" 0.291727 0.256252 0.256252 0.256252 0.256252 0.276964 0.256252 0.392105 0.315942 0.276384 0.28469 0.256252 0.256252 0.281174 0.256252 0.256252 0.256252 0.478847 0.256252 0.256252 0.276964 0.256252 0.256252 0.256252 0.281266 0.256252 0.256252 0.256252 0.256252 0.256252 0.495955 0.256252 0.28469 0.256252 0.281174 0.256252 0.256252 0.256252 0.281266 0.256252 0.256252 0.256252 0.281174 0.256252 0.281266 0.256252 0.256252 0.281266 0.256252 0.256252 "F_2013" 2013
"277" 0.282529 0.247757 0.247757 0.247757 0.247757 0.26803 0.247757 0.377963 0.307425 0.267114 0.275627 0.247757 0.247757 0.271333 0.247757 0.247757 0.247757 0.456383 0.247757 0.247757 0.26803 0.247757 0.247757 0.247757 0.271431 0.247757 0.247757 0.247757 0.247757 0.247757 0.469922 0.247757 0.275627 0.247757 0.271333 0.247757 0.247757 0.247757 0.271431 0.247757 0.247757 0.247757 0.271333 0.247757 0.271431 0.247757 0.247757 0.271431 0.247757 0.247757 "F_2014" 2014
"278" 0.224964 0.19791 0.19791 0.19791 0.19791 0.213717 0.19791 0.295503 0.244524 0.212884 0.219624 0.19791 0.19791 0.215997 0.19791 0.19791 0.19791 0.346036 0.19791 0.19791 0.213717 0.19791 0.19791 0.19791 0.216075 0.19791 0.19791 0.19791 0.19791 0.19791 0.354041 0.19791 0.219624 0.19791 0.215997 0.19791 0.19791 0.19791 0.216075 0.19791 0.19791 0.19791 0.215997 0.19791 0.216075 0.19791 0.19791 0.216075 0.19791 0.19791 "F_2015" 2015
"279" 0.200537 0.181681 0.181681 0.181681 0.18168 0.193065 0.181681 0.243924 0.218202 0.193032 0.19703 0.181681 0.181681 0.195772 0.181681 0.181681 0.18168 0.267203 0.181681 0.181681 0.193065 0.181681 0.181681 0.181681 0.195819 0.181681 0.181681 0.181681 0.18168 0.181681 0.273265 0.181681 0.19703 0.181681 0.195772 0.181681 0.181681 0.181681 0.195819 0.181681 0.181681 0.181681 0.195772 0.18168 0.195819 0.181681 0.181681 0.195819 0.181681 0.181681 "F_2016" 2016
"280" 0.13999 0.126063 0.126063 0.126063 0.126063 0.134316 0.126063 0.180599 0.151232 0.134485 0.137286 0.126063 0.126063 0.136819 0.126063 0.126063 0.126063 0.218647 0.126063 0.126063 0.134316 0.126063 0.126063 0.126063 0.136848 0.126063 0.126063 0.126063 0.126063 0.126063 0.227639 0.126063 0.137286 0.126063 0.136819 0.126063 0.126063 0.126063 0.136848 0.126063 0.126063 0.126063 0.136819 0.126063 0.136848 0.126063 0.126063 0.136848 0.126063 0.126063 "F_2017" 2017
"281" 0.211511 0.184043 0.184043 0.184043 0.184043 0.200063 0.184043 0.295654 0.230634 0.200007 0.206031 0.184043 0.184043 0.204211 0.184043 0.184043 0.184043 0.378406 0.184043 0.184043 0.200063 0.184043 0.184043 0.184043 0.204275 0.184043 0.184043 0.184043 0.184043 0.184043 0.397125 0.184043 0.206031 0.184043 0.204211 0.184043 0.184043 0.184043 0.204275 0.184043 0.184043 0.184043 0.204211 0.184043 0.204275 0.184043 0.184043 0.204275 0.184043 0.184043 "F_2018" 2018
"282" 0.29262 0.251652 0.251652 0.251652 0.251652 0.275455 0.251652 0.417373 0.321685 0.275049 0.284405 0.251652 0.251652 0.280915 0.251652 0.251652 0.251652 0.536548 0.251652 0.251652 0.275455 0.251652 0.251652 0.251652 0.281017 0.251652 0.251652 0.251652 0.251652 0.251652 0.562595 0.251652 0.284405 0.251652 0.280915 0.251652 0.251652 0.251652 0.281017 0.251652 0.251652 0.251652 0.280915 0.251652 0.281017 0.251652 0.251652 0.281017 0.251652 0.251652 "F_2019" 2019
"283" 0.31949 0.276375 0.276375 0.276375 0.276375 0.301538 0.276375 0.447353 0.350954 0.301217 0.310913 0.276375 0.276375 0.307474 0.276375 0.276375 0.276375 0.563525 0.276375 0.276375 0.301538 0.276375 0.276375 0.276375 0.307581 0.276375 0.276375 0.276375 0.276375 0.276375 0.589043 0.276375 0.310913 0.276375 0.307474 0.276375 0.276375 0.276375 0.307581 0.276375 0.276375 0.276375 0.307474 0.276375 0.307581 0.276375 0.276375 0.307581 0.276375 0.276375 "F_2020" 2020
"284" 0.353321 0.309807 0.309807 0.309807 0.309807 0.335367 0.309807 0.477596 0.385452 0.335166 0.344766 0.309807 0.309807 0.3416 0.309807 0.309807 0.309807 0.584551 0.309807 0.309807 0.335367 0.309807 0.309807 0.309807 0.341705 0.309807 0.309807 0.309807 0.309807 0.309807 0.608125 0.309807 0.344766 0.309807 0.3416 0.309807 0.309807 0.309807 0.341705 0.309807 0.309807 0.309807 0.3416 0.309807 0.341705 0.309807 0.309807 0.341705 0.309807 0.309807 "F_2021" 2021
"285" 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 "Bratio_1952" 1952
"286" 0.993506 0.993794 0.993794 0.993794 0.993794 0.993616 0.993794 0.992954 0.993345 0.993622 0.993557 0.993794 0.993794 0.993586 0.993794 0.993794 0.993794 0.992669 0.993794 0.993794 0.993616 0.993794 0.993794 0.993794 0.993586 0.993794 0.993794 0.993794 0.993794 0.993794 0.992618 0.993794 0.993557 0.993794 0.993586 0.993794 0.993794 0.993794 0.993586 0.993794 0.993794 0.993794 0.993586 0.993794 0.993586 0.993794 0.993794 0.993586 0.993794 0.993794 "Bratio_1953" 1953
"287" 0.988116 0.988642 0.988642 0.988642 0.988642 0.988318 0.988642 0.987112 0.987824 0.988328 0.988209 0.988642 0.988642 0.988263 0.988642 0.988642 0.988642 0.986596 0.988642 0.988642 0.988318 0.988642 0.988642 0.988642 0.988262 0.988642 0.988642 0.988642 0.988642 0.988642 0.986504 0.988642 0.988209 0.988642 0.988263 0.988642 0.988642 0.988642 0.988262 0.988642 0.988642 0.988642 0.988263 0.988642 0.988262 0.988642 0.988642 0.988262 0.988642 0.988642 "Bratio_1954" 1954
"288" 0.983701 0.98442 0.98442 0.98442 0.98442 0.983977 0.98442 0.982329 0.983302 0.983991 0.983829 0.98442 0.98442 0.983902 0.98442 0.98442 0.98442 0.981625 0.98442 0.98442 0.983977 0.98442 0.98442 0.98442 0.9839 0.98442 0.98442 0.98442 0.98442 0.98442 0.981499 0.98442 0.983829 0.98442 0.983902 0.98442 0.98442 0.98442 0.9839 0.98442 0.98442 0.98442 0.983902 0.98442 0.9839 0.98442 0.98442 0.9839 0.98442 0.98442 "Bratio_1955" 1955
"289" 0.980398 0.981262 0.981262 0.981262 0.981262 0.98073 0.981262 0.978752 0.97992 0.980746 0.980552 0.981262 0.981262 0.98064 0.981262 0.981262 0.981262 0.977908 0.981262 0.981262 0.98073 0.981262 0.981262 0.981262 0.980638 0.981262 0.981262 0.981262 0.981262 0.981262 0.977757 0.981262 0.980552 0.981262 0.98064 0.981262 0.981262 0.981262 0.980638 0.981262 0.981262 0.981262 0.98064 0.981262 0.980638 0.981262 0.981262 0.980638 0.981262 0.981262 "Bratio_1956" 1956
"290" 0.97751 0.9785 0.9785 0.9785 0.9785 0.97789 0.9785 0.975623 0.976962 0.977909 0.977686 0.9785 0.9785 0.977787 0.9785 0.9785 0.9785 0.974656 0.9785 0.9785 0.97789 0.9785 0.9785 0.9785 0.977784 0.9785 0.9785 0.9785 0.9785 0.9785 0.974483 0.9785 0.977686 0.9785 0.977787 0.9785 0.9785 0.9785 0.977784 0.9785 0.9785 0.9785 0.977787 0.9785 0.977784 0.9785 0.9785 0.977784 0.9785 0.9785 "Bratio_1957" 1957
"291" 0.973094 0.974278 0.974278 0.974278 0.974278 0.973549 0.974278 0.970836 0.972438 0.973571 0.973305 0.974278 0.974278 0.973425 0.974278 0.974278 0.974278 0.969679 0.974278 0.974278 0.973549 0.974278 0.974278 0.974278 0.973422 0.974278 0.974278 0.974278 0.974278 0.974278 0.969472 0.974278 0.973305 0.974278 0.973425 0.974278 0.974278 0.974278 0.973422 0.974278 0.974278 0.974278 0.973425 0.974278 0.973422 0.974278 0.974278 0.973422 0.974278 0.974278 "Bratio_1958" 1958
"292" 0.971403 0.972661 0.972661 0.972661 0.972661 0.971886 0.972661 0.969006 0.970707 0.97191 0.971627 0.972661 0.972661 0.971755 0.972661 0.972661 0.972661 0.967778 0.972661 0.972661 0.971886 0.972661 0.972661 0.972661 0.971752 0.972661 0.972661 0.972661 0.972661 0.972661 0.967559 0.972661 0.971627 0.972661 0.971755 0.972661 0.972661 0.972661 0.971752 0.972661 0.972661 0.972661 0.971755 0.972661 0.971752 0.972661 0.972661 0.971752 0.972661 0.972661 "Bratio_1959" 1959
"293" 0.96937 0.970717 0.970717 0.970717 0.970717 0.969887 0.970717 0.966802 0.968624 0.969912 0.969609 0.970717 0.970717 0.969747 0.970717 0.970717 0.970717 0.965487 0.970717 0.970717 0.969887 0.970717 0.970717 0.970717 0.969743 0.970717 0.970717 0.970717 0.970717 0.970717 0.965252 0.970717 0.969609 0.970717 0.969747 0.970717 0.970717 0.970717 0.969743 0.970717 0.970717 0.970717 0.969747 0.970717 0.969743 0.970717 0.970717 0.969743 0.970717 0.970717 "Bratio_1960" 1960
"294" 0.960361 0.962107 0.962107 0.962107 0.962107 0.961031 0.962107 0.957033 0.959394 0.961064 0.960671 0.962107 0.962107 0.96085 0.962107 0.962107 0.962107 0.955327 0.962107 0.962107 0.961031 0.962107 0.962107 0.962107 0.960845 0.962107 0.962107 0.962107 0.962107 0.962107 0.955022 0.962107 0.960671 0.962107 0.96085 0.962107 0.962107 0.962107 0.960845 0.962107 0.962107 0.962107 0.96085 0.962107 0.960845 0.962107 0.962107 0.960845 0.962107 0.962107 "Bratio_1961" 1961
"295" 0.953218 0.955277 0.955277 0.955277 0.955277 0.954009 0.955277 0.949294 0.952078 0.954047 0.953584 0.955277 0.955277 0.953794 0.955277 0.955277 0.955277 0.947284 0.955277 0.955277 0.954009 0.955277 0.955277 0.955277 0.953789 0.955277 0.955277 0.955277 0.955277 0.955277 0.946924 0.955277 0.953584 0.955277 0.953794 0.955277 0.955277 0.955277 0.953789 0.955277 0.955277 0.955277 0.953794 0.955277 0.953789 0.955277 0.955277 0.953789 0.955277 0.955277 "Bratio_1962" 1962
"296" 0.954572 0.956563 0.956563 0.956563 0.956563 0.955336 0.956563 0.950782 0.953469 0.955374 0.954926 0.956563 0.956563 0.955129 0.956563 0.956563 0.956563 0.948845 0.956563 0.956563 0.955336 0.956563 0.956563 0.956563 0.955124 0.956563 0.956563 0.956563 0.956563 0.956563 0.948499 0.956563 0.954926 0.956563 0.955129 0.956563 0.956563 0.956563 0.955124 0.956563 0.956563 0.956563 0.955129 0.956563 0.955124 0.956563 0.956563 0.955124 0.956563 0.956563 "Bratio_1963" 1963
"297" 0.94469 0.947086 0.947086 0.947086 0.947086 0.945609 0.947086 0.940159 0.943358 0.945655 0.945115 0.947086 0.947086 0.945362 0.947086 0.947086 0.947086 0.937856 0.947086 0.947086 0.945609 0.947086 0.947086 0.947086 0.945355 0.947086 0.947086 0.947086 0.947086 0.947086 0.937448 0.947086 0.945115 0.947086 0.945362 0.947086 0.947086 0.947086 0.945355 0.947086 0.947086 0.947086 0.945362 0.947086 0.945355 0.947086 0.947086 0.945355 0.947086 0.947086 "Bratio_1964" 1964
"298" 0.930462 0.933444 0.933444 0.933444 0.933444 0.931605 0.933444 0.924852 0.9288 0.931663 0.930991 0.933444 0.933444 0.931299 0.933444 0.933444 0.933444 0.922015 0.933444 0.933444 0.931605 0.933444 0.933444 0.933444 0.931291 0.933444 0.933444 0.933444 0.933444 0.933444 0.921515 0.933444 0.930991 0.933444 0.931299 0.933444 0.933444 0.933444 0.931291 0.933444 0.933444 0.933444 0.931299 0.933444 0.931291 0.933444 0.933444 0.931291 0.933444 0.933444 "Bratio_1965" 1965
"299" 0.9395 0.942092 0.942092 0.942092 0.942092 0.940494 0.942092 0.934626 0.938057 0.940544 0.93996 0.942092 0.942092 0.940228 0.942092 0.942092 0.942092 0.932165 0.942092 0.942092 0.940494 0.942092 0.942092 0.942092 0.940221 0.942092 0.942092 0.942092 0.942092 0.942092 0.931731 0.942092 0.93996 0.942092 0.940228 0.942092 0.942092 0.942092 0.940221 0.942092 0.942092 0.942092 0.940228 0.942092 0.940221 0.942092 0.942092 0.940221 0.942092 0.942092 "Bratio_1966" 1966
"300" 0.94687 0.949157 0.949157 0.949157 0.949157 0.947747 0.949157 0.942564 0.945658 0.947792 0.947276 0.949157 0.949157 0.947512 0.949157 0.949157 0.949157 0.940387 0.949157 0.949157 0.947747 0.949157 0.949157 0.949157 0.947506 0.949157 0.949157 0.949157 0.949157 0.949157 0.940002 0.949157 0.947276 0.949157 0.947512 0.949157 0.949157 0.949157 0.947506 0.949157 0.949157 0.949157 0.947512 0.949157 0.947506 0.949157 0.949157 0.947506 0.949157 0.949157 "Bratio_1967" 1967
"301" 0.947332 0.949615 0.949615 0.949615 0.949615 0.948208 0.949615 0.943019 0.946165 0.948252 0.947738 0.949615 0.949615 0.947972 0.949615 0.949615 0.949615 0.94083 0.949615 0.949615 0.948208 0.949615 0.949615 0.949615 0.947966 0.949615 0.949615 0.949615 0.949615 0.949615 0.940442 0.949615 0.947738 0.949615 0.947972 0.949615 0.949615 0.949615 0.947966 0.949615 0.949615 0.949615 0.947972 0.949615 0.947966 0.949615 0.949615 0.947966 0.949615 0.949615 "Bratio_1968" 1968
"302" 0.948125 0.950384 0.950384 0.950384 0.950384 0.948991 0.950384 0.943849 0.947002 0.949035 0.948526 0.950384 0.950384 0.948758 0.950384 0.950384 0.950384 0.941676 0.950384 0.950384 0.948991 0.950384 0.950384 0.950384 0.948752 0.950384 0.950384 0.950384 0.950384 0.950384 0.94129 0.950384 0.948526 0.950384 0.948758 0.950384 0.950384 0.950384 0.948752 0.950384 0.950384 0.950384 0.948758 0.950384 0.948752 0.950384 0.950384 0.948752 0.950384 0.950384 "Bratio_1969" 1969
"303" 0.952838 0.954896 0.954896 0.954896 0.954896 0.953628 0.954896 0.948937 0.951847 0.953667 0.953204 0.954896 0.954896 0.953415 0.954896 0.954896 0.954896 0.946953 0.954896 0.954896 0.953628 0.954896 0.954896 0.954896 0.953409 0.954896 0.954896 0.954896 0.954896 0.954896 0.9466 0.954896 0.953204 0.954896 0.953415 0.954896 0.954896 0.954896 0.953409 0.954896 0.954896 0.954896 0.953415 0.954896 0.953409 0.954896 0.954896 0.953409 0.954896 0.954896 "Bratio_1970" 1970
"304" 0.953689 0.955716 0.955716 0.955716 0.955716 0.954467 0.955716 0.949845 0.952834 0.954506 0.954049 0.955716 0.955716 0.954257 0.955716 0.955716 0.955716 0.947887 0.955716 0.955716 0.954467 0.955716 0.955716 0.955716 0.954252 0.955716 0.955716 0.955716 0.955716 0.955716 0.947538 0.955716 0.954049 0.955716 0.954257 0.955716 0.955716 0.955716 0.954252 0.955716 0.955716 0.955716 0.954257 0.955716 0.954252 0.955716 0.955716 0.954252 0.955716 0.955716 "Bratio_1971" 1971
"305" 0.956763 0.958657 0.958657 0.958657 0.958657 0.95749 0.958657 0.953169 0.956062 0.957526 0.9571 0.958657 0.958657 0.957294 0.958657 0.958657 0.958657 0.951339 0.958657 0.958657 0.95749 0.958657 0.958657 0.958657 0.957289 0.958657 0.958657 0.958657 0.958657 0.958657 0.951013 0.958657 0.9571 0.958657 0.957294 0.958657 0.958657 0.958657 0.957289 0.958657 0.958657 0.958657 0.957294 0.958657 0.957289 0.958657 0.958657 0.957289 0.958657 0.958657 "Bratio_1972" 1972
"306" 0.959317 0.961098 0.961098 0.961098 0.961098 0.96 0.961098 0.955938 0.958737 0.960034 0.959633 0.961098 0.961098 0.959816 0.961098 0.961098 0.961098 0.954219 0.961098 0.961098 0.96 0.961098 0.961098 0.961098 0.959811 0.961098 0.961098 0.961098 0.961098 0.961098 0.953913 0.961098 0.959633 0.961098 0.959816 0.961098 0.961098 0.961098 0.959811 0.961098 0.961098 0.961098 0.959816 0.961098 0.959811 0.961098 0.961098 0.959811 0.961098 0.961098 "Bratio_1973" 1973
"307" 0.958805 0.960608 0.960608 0.960608 0.960608 0.959497 0.960608 0.955384 0.958428 0.959531 0.959125 0.960608 0.960608 0.95931 0.960608 0.960608 0.960608 0.953644 0.960608 0.960608 0.959497 0.960608 0.960608 0.960608 0.959305 0.960608 0.960608 0.960608 0.960608 0.960608 0.953335 0.960608 0.959125 0.960608 0.95931 0.960608 0.960608 0.960608 0.959305 0.960608 0.960608 0.960608 0.95931 0.960608 0.959305 0.960608 0.960608 0.959305 0.960608 0.960608 "Bratio_1974" 1974
"308" 0.953292 0.95534 0.95534 0.95534 0.95534 0.954078 0.95534 0.949405 0.95282 0.954117 0.953656 0.95534 0.95534 0.953866 0.95534 0.95534 0.95534 0.947426 0.95534 0.95534 0.954078 0.95534 0.95534 0.95534 0.95386 0.95534 0.95534 0.95534 0.95534 0.95534 0.947073 0.95534 0.953656 0.95534 0.953866 0.95534 0.95534 0.95534 0.95386 0.95534 0.95534 0.95534 0.953866 0.95534 0.95386 0.95534 0.95534 0.95386 0.95534 0.95534 "Bratio_1975" 1975
"309" 0.948801 0.951044 0.951044 0.951044 0.951044 0.949662 0.951044 0.944542 0.948169 0.949705 0.9492 0.951044 0.951044 0.949429 0.951044 0.951044 0.951044 0.942372 0.951044 0.951044 0.949662 0.951044 0.951044 0.951044 0.949423 0.951044 0.951044 0.951044 0.951044 0.951044 0.941986 0.951044 0.9492 0.951044 0.949429 0.951044 0.951044 0.951044 0.949423 0.951044 0.951044 0.951044 0.949429 0.951044 0.949423 0.951044 0.951044 0.949423 0.951044 0.951044 "Bratio_1976" 1976
"310" 0.942833 0.945332 0.945332 0.945332 0.945332 0.943792 0.945332 0.938091 0.941974 0.94384 0.943277 0.945332 0.945332 0.943533 0.945332 0.945332 0.945332 0.935676 0.945332 0.945332 0.943792 0.945332 0.945332 0.945332 0.943526 0.945332 0.945332 0.945332 0.945332 0.945332 0.935246 0.945332 0.943277 0.945332 0.943533 0.945332 0.945332 0.945332 0.943526 0.945332 0.945332 0.945332 0.943533 0.945332 0.943526 0.945332 0.945332 0.943526 0.945332 0.945332 "Bratio_1977" 1977
"311" 0.941895 0.944433 0.944433 0.944433 0.944433 0.942869 0.944433 0.937084 0.940937 0.942919 0.942346 0.944433 0.944433 0.942609 0.944433 0.944433 0.944433 0.934635 0.944433 0.944433 0.942869 0.944433 0.944433 0.944433 0.942602 0.944433 0.944433 0.944433 0.944433 0.944433 0.934202 0.944433 0.942346 0.944433 0.942609 0.944433 0.944433 0.944433 0.942602 0.944433 0.944433 0.944433 0.942609 0.944433 0.942602 0.944433 0.944433 0.942602 0.944433 0.944433 "Bratio_1978" 1978
"312" 0.933843 0.936717 0.936717 0.936717 0.936717 0.934947 0.936717 0.928415 0.932687 0.935007 0.934354 0.936717 0.936717 0.934659 0.936717 0.936717 0.936717 0.925657 0.936717 0.936717 0.934947 0.936717 0.936717 0.936717 0.934651 0.936717 0.936717 0.936717 0.936717 0.936717 0.925177 0.936717 0.934354 0.936717 0.934659 0.936717 0.936717 0.936717 0.934651 0.936717 0.936717 0.936717 0.934659 0.936717 0.934651 0.936717 0.936717 0.934651 0.936717 0.936717 "Bratio_1979" 1979
"313" 0.922894 0.92623 0.92623 0.92623 0.92623 0.92418 0.92623 0.916627 0.921479 0.924262 0.923489 0.92623 0.92623 0.923872 0.92623 0.92623 0.92623 0.913445 0.92623 0.92623 0.92418 0.92623 0.92623 0.92623 0.923863 0.92623 0.92623 0.92623 0.92623 0.92623 0.912924 0.92623 0.923489 0.92623 0.923872 0.92623 0.92623 0.92623 0.923863 0.92623 0.92623 0.92623 0.923872 0.92623 0.923863 0.92623 0.92623 0.923863 0.92623 0.92623 "Bratio_1980" 1980
